Better speed can be achieved with apex installed from https://www.github.com/nvidia/apex.
False	both_expanded_3NPs_coord_aff	-80.94056129455566	-79.22178840637207	The teacher 's son , a friend from middle school and John take dancing classes . <eos>	The teacher 's son , a friend from middle school and John takes dancing classes . <eos>
True	both_expanded_3NPs_coord_aff	-134.70943546295166	-136.78178453445435	Sarah ( the French lady living on the third floor ) , Bill ( a cousin who recently returned from Africa ) and the audience love animals with fur . <eos>	Sarah ( the French lady living on the third floor ) , Bill ( a cousin who recently returned from Africa ) and the audience loves animals with fur . <eos>
True	both_expanded_3NPs_coord_aff	-130.52318716049194	-130.77833223342896	Sarah ( the French lady living on the third floor ) , Bill ( a cousin who recently returned from Africa ) and the audience find it difficult to concentrate . <eos>	Sarah ( the French lady living on the third floor ) , Bill ( a cousin who recently returned from Africa ) and the audience finds it difficult to concentrate . <eos>
False	both_expanded_3NPs_coord_aff	-121.25991487503052	-121.12162446975708	Sarah ( the French lady living on the third floor ) , the cousin who recently returned from Africa ) and John take dancing classes . <eos>	Sarah ( the French lady living on the third floor ) , the cousin who recently returned from Africa ) and John takes dancing classes . <eos>
False	both_expanded_3NPs_coord_aff	-118.84881258010864	-118.39794969558716	Sarah ( the French lady living on the third floor ) , the cousin who recently returned from Africa ) and John like fishing . <eos>	Sarah ( the French lady living on the third floor ) , the cousin who recently returned from Africa ) and John likes fishing . <eos>
False	both_expanded_3NPs_coord_aff	-133.57279348373413	-132.35117197036743	Sarah ( the French lady living on the third floor ) , the cousin who recently returned from Africa ) and John eat out with some friends . <eos>	Sarah ( the French lady living on the third floor ) , the cousin who recently returned from Africa ) and John eats out with some friends . <eos>
False	both_expanded_3NPs_coord_aff	-133.46762228012085	-132.5831379890442	Sarah ( the French lady living on the third floor ) , the cousin who recently returned from Africa ) and John drink beer in the pub tonight . <eos>	Sarah ( the French lady living on the third floor ) , the cousin who recently returned from Africa ) and John drinks beer in the pub tonight . <eos>
False	both_expanded_3NPs_coord_aff	-127.00108861923218	-126.96910524368286	Sarah ( the French lady living on the third floor ) , the cousin who recently returned from Africa ) and John love animals with fur . <eos>	Sarah ( the French lady living on the third floor ) , the cousin who recently returned from Africa ) and John loves animals with fur . <eos>
False	both_expanded_3NPs_coord_aff	-128.21377229690552	-126.50265455245972	Sarah ( the French lady living on the third floor ) , the cousin who recently returned from Africa ) and John find it difficult to concentrate . <eos>	Sarah ( the French lady living on the third floor ) , the cousin who recently returned from Africa ) and John finds it difficult to concentrate . <eos>
True	both_expanded_3NPs_coord_aff	-129.60804843902588	-131.060152053833	Sarah ( the French lady living on the third floor ) , the cousin who recently returned from Africa ) and that student take dancing classes . <eos>	Sarah ( the French lady living on the third floor ) , the cousin who recently returned from Africa ) and that student takes dancing classes . <eos>
False	both_expanded_3NPs_coord_aff	-129.53082132339478	-128.01153945922852	Sarah ( the French lady living on the third floor ) , the cousin who recently returned from Africa ) and that student like fishing . <eos>	Sarah ( the French lady living on the third floor ) , the cousin who recently returned from Africa ) and that student likes fishing . <eos>
True	both_expanded_3NPs_coord_aff	-140.65891075134277	-142.75401878356934	Sarah ( the French lady living on the third floor ) , the cousin who recently returned from Africa ) and that student eat out with some friends . <eos>	Sarah ( the French lady living on the third floor ) , the cousin who recently returned from Africa ) and that student eats out with some friends . <eos>
False	both_expanded_3NPs_coord_aff	-146.001145362854	-144.3232297897339	Sarah ( the French lady living on the third floor ) , the cousin who recently returned from Africa ) and that student drink beer in the pub tonight . <eos>	Sarah ( the French lady living on the third floor ) , the cousin who recently returned from Africa ) and that student drinks beer in the pub tonight . <eos>
False	both_expanded_3NPs_coord_aff	-139.19031810760498	-138.2818489074707	Sarah ( the French lady living on the third floor ) , the cousin who recently returned from Africa ) and that student love animals with fur . <eos>	Sarah ( the French lady living on the third floor ) , the cousin who recently returned from Africa ) and that student loves animals with fur . <eos>
False	both_expanded_3NPs_coord_aff	-133.90732669830322	-132.55183935165405	Sarah ( the French lady living on the third floor ) , the cousin who recently returned from Africa ) and that student find it difficult to concentrate . <eos>	Sarah ( the French lady living on the third floor ) , the cousin who recently returned from Africa ) and that student finds it difficult to concentrate . <eos>
True	both_expanded_3NPs_coord_aff	-125.71579313278198	-127.07657194137573	Sarah ( the French lady living on the third floor ) , the cousin who recently returned from Africa ) and the audience take dancing classes . <eos>	Sarah ( the French lady living on the third floor ) , the cousin who recently returned from Africa ) and the audience takes dancing classes . <eos>
True	both_expanded_3NPs_coord_aff	-121.49543809890747	-122.84967470169067	Sarah ( the French lady living on the third floor ) , the cousin who recently returned from Africa ) and the audience like fishing . <eos>	Sarah ( the French lady living on the third floor ) , the cousin who recently returned from Africa ) and the audience likes fishing . <eos>
True	both_expanded_3NPs_coord_aff	-135.54021501541138	-138.22224760055542	Sarah ( the French lady living on the third floor ) , the cousin who recently returned from Africa ) and the audience eat out with some friends . <eos>	Sarah ( the French lady living on the third floor ) , the cousin who recently returned from Africa ) and the audience eats out with some friends . <eos>
True	both_expanded_3NPs_coord_aff	-137.32068872451782	-138.7525086402893	Sarah ( the French lady living on the third floor ) , the cousin who recently returned from Africa ) and the audience drink beer in the pub tonight . <eos>	Sarah ( the French lady living on the third floor ) , the cousin who recently returned from Africa ) and the audience drinks beer in the pub tonight . <eos>
True	both_expanded_3NPs_coord_aff	-131.51525020599365	-131.92294073104858	Sarah ( the French lady living on the third floor ) , the cousin who recently returned from Africa ) and the audience love animals with fur . <eos>	Sarah ( the French lady living on the third floor ) , the cousin who recently returned from Africa ) and the audience loves animals with fur . <eos>
False	both_expanded_3NPs_coord_aff	-126.96774435043335	-126.8069224357605	Sarah ( the French lady living on the third floor ) , the cousin who recently returned from Africa ) and the audience find it difficult to concentrate . <eos>	Sarah ( the French lady living on the third floor ) , the cousin who recently returned from Africa ) and the audience finds it difficult to concentrate . <eos>
False	both_expanded_3NPs_coord_aff	-105.59015130996704	-103.6878981590271	Sarah , who is the French lady living on the third floor , a friend from middle school and John take dancing classes . <eos>	Sarah , who is the French lady living on the third floor , a friend from middle school and John takes dancing classes . <eos>
True	both_expanded_3NPs_coord_aff	-100.1376519203186	-100.97086000442505	Sarah , who is the French lady living on the third floor , a friend from middle school and John like fishing . <eos>	Sarah , who is the French lady living on the third floor , a friend from middle school and John likes fishing . <eos>
False	both_expanded_3NPs_coord_aff	-115.7746844291687	-114.78282499313354	Sarah , who is the French lady living on the third floor , a friend from middle school and John eat out with some friends . <eos>	Sarah , who is the French lady living on the third floor , a friend from middle school and John eats out with some friends . <eos>
False	both_expanded_3NPs_coord_aff	-118.72608518600464	-114.76554727554321	Sarah , who is the French lady living on the third floor , a friend from middle school and John drink beer in the pub tonight . <eos>	Sarah , who is the French lady living on the third floor , a friend from middle school and John drinks beer in the pub tonight . <eos>
